SiteId,SiteName,ItemId,ItemName,ItemEngName,ItemUnit,MonitorDate,MonitorValue00,MonitorValue01,MonitorValue02,MonitorValue03,MonitorValue04,MonitorValue05,MonitorValue06,MonitorValue07,MonitorValue08,MonitorValue09,MonitorValue10,MonitorValue11,MonitorValue12,MonitorValue13,MonitorValue14,MonitorValue15,MonitorValue16,MonitorValue17,MonitorValue18,MonitorValue19,MonitorValue20,MonitorValue21,MonitorValue22,MonitorValue23
15,松山,10,風速,WIND_SPEED,m/sec,1991-02-05,11,10,3,4,10,6,8,6,10,17,14,18,17,16,13,12,9,8,9,12,8,7,7,5
15,松山,11,風向,WIND_DIREC,degrees,1991-02-05,96,85,110,98,100,102,112,126,97,111,48,45,57,74,47,86,93,98,89,63,280,74,95,110
15,松山,14,溫度,AMB_TEMP,℃,1991-02-05,11,11,11,12,12,12,12,12,14,15,16,17,17,16,15,15,15,14,14,14,14,14,14,14
15,松山,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
15,松山,38,相對濕度,RH,percent,1991-02-05,94,89,88,87,83,81,80,75,70,67,61,59,59,60,67,71,73,81,79,80,84,83,82,88
24,新竹,1,二氧化硫,SO2,ppb,1991-02-05,12,10,10,10,11,10,10,12,11,10,11,11,12,10,10,10,11,10,12,14,16,18,16,15
24,新竹,2,一氧化碳,CO,ppm,1991-02-05,1,0.8,0.8,0.6,0.5,0.5,0.5,0.8,1,1,1,1,1,0.7,0.9,0.9,0.9,1.2,1.5,1.5,1.8,2.2,2,2
24,新竹,3,臭氧,O3,ppb,1991-02-05,3,5,6,9,9,9,9,5,6,11,15,17,21,16,19,14,12,5,2,2,2,2,2,2
24,新竹,4,懸浮微粒,PM10,μg/m3,1991-02-05,111,115,112,112,118,125,109,106,103,103,122,121,122,125,131,109,114,114,103,100,123,113,104,101
24,新竹,5,氮氧化物,NOx,ppb,1991-02-05,41,29,25,20,20,20,20,33,34,27,26,27,23,22,21,22,26,45,58,50,72,87,81,74
24,新竹,6,一氧化氮,NO,ppb,1991-02-05,12,5,4,3,3,3,3,8,8,6,5,5,4,5,4,4,5,10,19,16,38,56,53,50
24,新竹,7,二氧化氮,NO2,ppb,1991-02-05,29,24,20,16,17,16,16,25,25,21,21,21,18,17,16,17,21,34,38,33,34,30,28,24
24,新竹,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
24,新竹,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
24,新竹,10,風速,WIND_SPEED,m/sec,1991-02-05,10,6,9,2,8,1,18,8,14,21,17,25,15,13,13,25,8,5,4,5,x,x,x,x
24,新竹,11,風向,WIND_DIREC,degrees,1991-02-05,28,35,57,123,39,225,55,40,314,323,18,15,25,80,353,2,40,14,15,40,22,72,124,105
24,新竹,14,溫度,AMB_TEMP,℃,1991-02-05,12,12,12,12,12,12,12,13,15,16,17,18,18,19,19,18,17,16,15,14,14,14,14,13
24,新竹,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
24,新竹,38,相對濕度,RH,percent,1991-02-05,87,87,88,93,81,97,77,75,76,65,56,55,61,58,63,58,68,68,79,81,82,88,88,89
25,頭份,1,二氧化硫,SO2,ppb,1991-02-05,75,76,95,62,45,15,30,33,43,42,24,44,27,46,38,11,17,27,37,34,34,33,26,26
25,頭份,2,一氧化碳,CO,ppm,1991-02-05,1,0.7,0.5,0.5,0.7,0.6,0.5,1.1,2.7,1,0.6,0.5,0.6,0.6,0.6,0.5,0.6,1,0.9,1.1,1.2,1.6,1.9,1.8
25,頭份,3,臭氧,O3,ppb,1991-02-05,12,12,17,22,19,20,18,7,4,20,32,42,50,58,48,35,31,23,10,4,2,1,1,1
25,頭份,4,懸浮微粒,PM10,μg/m3,1991-02-05,141,127,136,141,146,121,153,161,241,153,122,124,117,145,124,109,131,184,169,151,161,127,149,138
25,頭份,5,氮氧化物,NOx,ppb,1991-02-05,29,31,28,20,17,16,18,70,146,45,23,22,19,23,19,14,19,29,37,41,47,79,127,122
25,頭份,6,一氧化氮,NO,ppb,1991-02-05,9,10,9,6,3,2,3,40,106,21,6,8,4,7,6,5,3,4,6,8,15,48,102,101
25,頭份,7,二氧化氮,NO2,ppb,1991-02-05,20,21,19,14,14,13,14,30,40,23,16,14,14,16,13,8,15,24,31,32,32,30,24,21
25,頭份,8,總碳氫化合物,THC,ppm,1991-02-05,2.1,2.1,2,2.1,2.1,2.1,2.1,2.3,3.6,2.4,1.9,1.9,1.9,1.9,1.9,1.9,2,2,2.3,2.2,2.3,2.4,3,3.2
25,頭份,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.6,0.2,0.1,0.1,x,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.3,0.4,0.5
25,頭份,10,風速,WIND_SPEED,m/sec,1991-02-05,23,20,17,16,19,19,15,5,2,23,19,22,24,15,40,30,27,6,26,17,7,5,1,1
25,頭份,11,風向,WIND_DIREC,degrees,1991-02-05,356,13,359,351,335,341,22,82,147,50,50,19,29,29,323,332,345,355,340,343,19,x,119,190
25,頭份,14,溫度,AMB_TEMP,℃,1991-02-05,13,13,13,12,12,12,12,13,16,17,18,19,20,21,19,19,18,17,16,15,14,14,13,13
25,頭份,31,甲烷,CH4,ppm,1991-02-05,1.9,1.9,1.9,1.9,1.9,2,2,2,3,2.1,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,2,2,2.1,2.5,2.7
25,頭份,38,相對濕度,RH,percent,1991-02-05,78,76,81,82,82,80,78,82,71,55,53,52,47,52,56,62,63,71,70,76,77,82,80,85
33,彰化,1,二氧化硫,SO2,ppb,1991-02-05,13,9,11,11,11,14,15,64,45,30,27,25,27,20,23,22,19,35,31,36,34,37,32,34
33,彰化,2,一氧化碳,CO,ppm,1991-02-05,0.6,0.5,1.1,0.7,0.6,0.7,0.8,2.1,2.1,1.3,1.2,1.1,1.2,0.7,1,0.9,0.9,1.2,1.7,1.5,1.5,1.8,1.5,1.4
33,彰化,3,臭氧,O3,ppb,1991-02-05,6,9,8,4,5,4,2,1,4,12,22,36,44,40,36,34,27,8,7,3,1,x,x,x
33,彰化,4,懸浮微粒,PM10,μg/m3,1991-02-05,61,54,38,54,123,110,94,111,131,135,140,148,114,114,82,70,61,60,108,121,179,142,151,127
33,彰化,5,氮氧化物,NOx,ppb,1991-02-05,25,18,22,25,23,32,33,77,69,46,33,33,33,27,34,30,27,49,46,51,51,59,58,72
33,彰化,6,一氧化氮,NO,ppb,1991-02-05,4,2,6,5,4,10,11,49,44,20,12,8,6,5,8,6,6,14,16,19,20,29,30,43
33,彰化,7,二氧化氮,NO2,ppb,1991-02-05,20,15,15,19,19,21,22,28,24,25,21,24,26,21,25,23,21,34,30,31,30,29,27,28
33,彰化,8,總碳氫化合物,THC,ppm,1991-02-05,2.2,2.2,2,2.3,2.2,2.3,2.3,2.9,2.9,2.7,2.6,2.5,2.5,2.3,2.3,2.2,2.2,2.3,2.4,2.6,2.7,2.9,2.8,3
33,彰化,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.9,0.9,0.7,0.7,0.6,0.5,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.7,0.8,0.8,0.9
33,彰化,10,風速,WIND_SPEED,m/sec,1991-02-05,20,14,2,8,11,11,17,6,13,25,33,48,42,35,34,46,31,27,15,1,14,x,x,x
33,彰化,11,風向,WIND_DIREC,degrees,1991-02-05,26,69,328,346,17,19,46,1,318,356,339,333,352,341,341,330,341,x,332,7,355,88,133,168
33,彰化,14,溫度,AMB_TEMP,℃,1991-02-05,14,14,14,13,13,13,13,14,17,18,20,21,23,23,23,21,20,19,18,17,17,16,16,16
33,彰化,31,甲烷,CH4,ppm,1991-02-05,1.9,1.9,1.8,2,1.9,2,1.9,2,2,2,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,2,2,2,2.1
33,彰化,38,相對濕度,RH,percent,1991-02-05,78,85,93,93,90,85,88,86,64,63,56,54,58,59,57,61,73,74,76,82,86,88,89,89
42,嘉義,1,二氧化硫,SO2,ppb,1991-02-05,20,20,19,22,25,19,19,28,39,36,30,29,32,24,28,29,33,35,28,27,29,37,34,32
42,嘉義,2,一氧化碳,CO,ppm,1991-02-05,1.1,1,1.2,1.2,1.1,0.9,1.3,2.5,3.1,2.3,2.3,2.2,2.2,1.8,2.4,2.5,3,3.6,2.3,1.9,2.3,4.1,3.1,2.5
42,嘉義,3,臭氧,O3,ppb,1991-02-05,x,x,2,2,x,x,x,3,5,10,19,23,42,61,62,62,48,29,15,7,4,4,2,2
42,嘉義,4,懸浮微粒,PM10,μg/m3,1991-02-05,101,100,115,156,115,109,102,183,215,199,209,187,224,200,202,193,247,237,147,135,135,163,158,150
42,嘉義,5,氮氧化物,NOx,ppb,1991-02-05,57,49,35,43,50,45,45,86,94,76,69,70,57,40,49,58,80,69,56,54,67,89,70,71
42,嘉義,6,一氧化氮,NO,ppb,1991-02-05,28,23,11,21,30,24,28,69,65,42,27,23,15,7,10,11,18,19,16,16,26,49,33,40
42,嘉義,7,二氧化氮,NO2,ppb,1991-02-05,29,25,23,22,20,20,17,16,28,33,42,47,41,32,38,47,61,50,39,37,40,40,36,30
42,嘉義,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
42,嘉義,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
42,嘉義,10,風速,WIND_SPEED,m/sec,1991-02-05,8,2,4,4,4,5,x,4,19,21,17,2,18,20,12,15,6,17,14,13,1,2,3,x
42,嘉義,11,風向,WIND_DIREC,degrees,1991-02-05,126,119,145,139,156,109,114,136,149,137,145,132,135,127,115,141,134,154,139,151,148,148,150,183
42,嘉義,14,溫度,AMB_TEMP,℃,1991-02-05,13,13,12,12,12,12,12,12,14,16,18,20,22,23,24,23,22,19,18,17,17,16,16,16
42,嘉義,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
42,嘉義,38,相對濕度,RH,percent,1991-02-05,91,94,97,98,97,98,97,95,85,82,73,73,59,59,51,65,67,76,82,81,84,93,91,95
46,臺南,1,二氧化硫,SO2,ppb,1991-02-05,26,25,28,25,32,34,48,60,55,46,42,38,x,x,x,x,36,45,39,47,51,48,39,31
46,臺南,2,一氧化碳,CO,ppm,1991-02-05,0.5,0.6,0.5,0.5,0.4,0.7,1,1.6,2.3,1.8,1.5,2.1,x,x,1.4,1.7,2,2.3,1.6,2.3,3.3,2.6,1.4,0.7
46,臺南,3,臭氧,O3,ppb,1991-02-05,14,17,10,9,7,5,3,4,7,32,42,41,41,22,26,25,25,37,25,21,5,5,3,6
46,臺南,4,懸浮微粒,PM10,μg/m3,1991-02-05,76,84,52,60,68,83,49,94,146,148,133,125,x,193,x,x,173,159,135,121,139,127,117,101
46,臺南,5,氮氧化物,NOx,ppb,1991-02-05,45,26,27,23,15,25,67,110,125,88,52,38,87,47,57,36,41,62,49,64,97,69,72,53
46,臺南,6,一氧化氮,NO,ppb,1991-02-05,15,4,6,5,3,4,25,52,82,37,15,12,42,18,20,10,8,12,16,31,47,32,37,23
46,臺南,7,二氧化氮,NO2,ppb,1991-02-05,30,22,21,18,12,21,32,58,43,51,37,26,45,29,38,27,32,50,33,33,50,37,35,30
46,臺南,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
46,臺南,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
46,臺南,10,風速,WIND_SPEED,m/sec,1991-02-05,1,2,6,2,2,2,1,x,1,3,12,19,16,27,13,14,7,12,5,4,3,x,7,x
46,臺南,11,風向,WIND_DIREC,degrees,1991-02-05,324,359,42,28,46,8,162,206,12,51,108,27,42,53,21,359,59,39,46,149,52,31,43,231
46,臺南,14,溫度,AMB_TEMP,℃,1991-02-05,12,12,11,11,12,11,11,13,14,15,16,17,22,23,25,23,23,19,18,17,16,16,16,16
46,臺南,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
46,臺南,38,相對濕度,RH,percent,1991-02-05,79,84,86,76,80,82,81,80,82,66,67,70,x,56,49,65,74,78,88,93,97,99,98,93
50,鳳山,1,二氧化硫,SO2,ppb,1991-02-05,28,34,30,37,38,43,52,65,36,32,61,38,33,52,41,48,34,27,21,17,14,30,33,30
50,鳳山,2,一氧化碳,CO,ppm,1991-02-05,x,x,x,x,x,x,x,1.2,1.1,1.4,1.6,x,x,1.7,1.9,1.9,2.1,3.7,5.7,4.7,4.8,4.8,4.6,4.2
50,鳳山,3,臭氧,O3,ppb,1991-02-05,1,1,x,x,x,x,x,x,3,16,33,47,67,71,71,50,35,19,2,3,x,x,1,2
50,鳳山,4,懸浮微粒,PM10,μg/m3,1991-02-05,93,81,77,85,73,58,75,105,148,114,183,231,222,170,203,208,203,176,175,204,189,194,223,172
50,鳳山,5,氮氧化物,NOx,ppb,1991-02-05,70,71,73,82,78,85,108,105,80,97,137,87,63,75,72,81,78,85,127,101,108,131,122,110
50,鳳山,6,一氧化氮,NO,ppb,1991-02-05,41,43,45,54,50,54,78,74,39,30,28,16,7,7,7,8,8,9,34,22,36,67,67,64
50,鳳山,7,二氧化氮,NO2,ppb,1991-02-05,28,27,27,26,27,29,28,30,40,66,108,70,55,67,64,73,68,76,92,78,70,63,53,44
50,鳳山,8,總碳氫化合物,THC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
50,鳳山,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
50,鳳山,10,風速,WIND_SPEED,m/sec,1991-02-05,16,14,11,13,12,9,14,11,15,7,11,13,14,18,14,11,13,10,7,9,7,11,9,13
50,鳳山,11,風向,WIND_DIREC,degrees,1991-02-05,243,170,198,196,221,219,187,166,140,138,184,158,164,144,214,177,180,195,191,206,206,176,131,143
50,鳳山,14,溫度,AMB_TEMP,℃,1991-02-05,13,13,13,12,12,12,12,12,14,17,19,21,22,23,24,24,23,22,21,21,20,19,18,17
50,鳳山,31,甲烷,CH4,ppm,1991-02-05,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
50,鳳山,38,相對濕度,RH,percent,1991-02-05,76,77,78,79,80,80,81,81,76,70,63,60,57,53,52,52,52,56,61,68,73,73,76,78
53,楠梓,1,二氧化硫,SO2,ppb,1991-02-05,14,13,16,14,15,22,21,29,23,33,30,x,x,44,24,27,26,72,73,57,50,47,42,28
53,楠梓,2,一氧化碳,CO,ppm,1991-02-05,0.6,0.7,0.7,0.8,0.7,0.7,0.7,1,1,1.4,1.3,x,x,x,1,0.8,0.8,2.4,3.2,2.5,2,1.6,1.2,1.1
53,楠梓,3,臭氧,O3,ppb,1991-02-05,2,2,2,2,2,3,3,3,8,17,28,x,x,x,103,72,70,39,7,3,3,3,x,x
53,楠梓,4,懸浮微粒,PM10,μg/m3,1991-02-05,79,82,100,97,103,126,107,115,152,194,211,x,x,218,217,189,150,183,209,216,183,243,212,172
53,楠梓,5,氮氧化物,NOx,ppb,1991-02-05,32,35,41,37,37,40,43,68,54,80,71,x,x,x,39,47,39,107,131,106,85,77,91,70
53,楠梓,6,一氧化氮,NO,ppb,1991-02-05,9,13,20,18,16,21,24,50,29,43,28,x,x,x,5,6,2,45,66,47,41,41,52,38
53,楠梓,7,二氧化氮,NO2,ppb,1991-02-05,22,22,21,19,20,19,18,18,24,36,42,x,x,x,33,41,36,62,64,58,44,35,39,32
53,楠梓,8,總碳氫化合物,THC,ppm,1991-02-05,3,2.6,2.6,2.6,2.8,2.9,2.8,2.9,2.8,2.8,2.9,3.1,2.4,3.1,3.1,x,2.4,2.7,14,3.4,2.8,2.8,2.9,2.9
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,1991-02-05,1,0.9,0.8,0.8,0.9,0.9,0.9,1,0.9,1,1,0.5,0.2,0.3,0.3,x,0.7,0.8,3.2,1.2,0.8,0.8,0.8,0.8
53,楠梓,10,風速,WIND_SPEED,m/sec,1991-02-05,2,2,2,5,9,1,4,4,4,13,10,10,14,14,21,9,9,11,5,1,x,2,1,3
53,楠梓,11,風向,WIND_DIREC,degrees,1991-02-05,275,344,322,311,275,302,335,343,277,299,309,286,242,236,340,320,335,237,263,266,333,315,290,307
53,楠梓,14,溫度,AMB_TEMP,℃,1991-02-05,12,11,11,11,11,11,11,12,16,18,21,22,23,24,24,24,23,21,20,18,17,17,16,15
53,楠梓,31,甲烷,CH4,ppm,1991-02-05,1.9,1.7,1.7,1.7,1.8,1.9,1.9,1.9,1.8,1.8,1.8,2.5,2.1,2.7,2.7,x,1.7,1.9,11,2.2,2,2,2.1,2.1
53,楠梓,38,相對濕度,RH,percent,1991-02-05,89,88,92,90,90,94,93,89,78,70,66,62,54,54,53,53,53,70,78,82,86,87,89,92
56,前金,1,二氧化硫,SO2,ppb,1991-02-05,19,20,22,24,31,36,25,22,20,37,31,28,23,20,46,37,22,15,14,9,23,21,26,31
56,前金,2,一氧化碳,CO,ppm,1991-02-05,x,1.2,1.1,1.2,1.3,1.6,1.7,1.9,2.9,2.8,1.9,2.1,2.1,1.7,1.8,1.9,2,2.6,2.7,2.1,2.2,3.2,2.7,2.2
56,前金,3,臭氧,O3,ppb,1991-02-05,3,x,x,x,x,x,x,2,3,13,38,64,90,108,62,68,32,6,17,30,17,3,5,4
56,前金,4,懸浮微粒,PM10,μg/m3,1991-02-05,118,67,70,58,97,56,103,79,103,168,226,215,210,197,181,176,214,157,158,183,147,196,227,238
56,前金,5,氮氧化物,NOx,ppb,1991-02-05,42,43,45,45,47,65,x,x,x,x,x,x,52,39,83,77,115,142,86,62,61,101,90,76
56,前金,6,一氧化氮,NO,ppb,1991-02-05,17,17,17,16,16,x,x,x,x,x,x,x,16,13,19,17,31,44,16,17,17,49,47,37
56,前金,7,二氧化氮,NO2,ppb,1991-02-05,23,25,27,28,29,33,x,x,x,x,x,x,35,25,62,59,83,96,69,44,42,51,42,37
